First Doses ~ Percent of Population Vaccinated,First Doses ~ Percent of Total,Gender,Second Doses ~ Percent of Population Vaccinated,County,Demographic,Ethnicity,Race,Age Group,Second Doses ~ Percent of Total,Data Format
,0.0004865785418863028,Missing or Undisclosed,,Craven ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0005676749655340199,Missing or Undisclosed,,Craven ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00016592002654720422,County
,0.0007298678128294543,Missing or Undisclosed,,Craven ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00016592002654720422,County
,0.002919471251317817,Missing or Undisclosed,,Craven ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0051435208229633315,County
,0.0002065688907250568,Missing or Undisclosed,,Cumberland ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,5.360780529645116e-05,County
,0.0003098533360875852,Missing or Undisclosed,,Cumberland ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,5.360780529645116e-05,County
,0.00258211113406321,Missing or Undisclosed,,Cumberland ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0031628605124906185,County
,0.00021231422505307856,Missing or Undisclosed,,Currituck ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0012738853503184713,Missing or Undisclosed,,Currituck ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0037764350453172203,Missing or Undisclosed,,Dare ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.008490217792543374,County
,0.017119838872104734,Missing or Undisclosed,,Dare ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.031746031746031744,County
,0.00013220518244315177,Missing or Undisclosed,,Davidson ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0024457958751983077,Missing or Undisclosed,,Davidson ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0030631221966962037,County
,0.00015661707126076742,Missing or Undisclosed,,Davie ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0007830853563038371,Missing or Undisclosed,,Davie ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.001096319498825372,Missing or Undisclosed,,Davie ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00019615535504119262,Missing or Undisclosed,,Duplin ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00039231071008238524,Missing or Undisclosed,,Duplin ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00039231071008238524,Missing or Undisclosed,,Duplin ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00016073109687492822,Missing or Undisclosed,,Durham ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0007347707285711005,Missing or Undisclosed,,Durham ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0003847304749283974,County
,0.00039674667724657806,Missing or Undisclosed,,Edgecombe ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0006896551724137932,County
,0.001190240031739734,Missing or Undisclosed,,Edgecombe ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0013793103448275863,County
,0.0027772267407260463,Missing or Undisclosed,,Edgecombe ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0027586206896551726,County
,0.00013599274705349047,Missing or Undisclosed,,Forsyth ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,4.141644232760406e-05,County
,0.000657298277425204,Missing or Undisclosed,,Forsyth ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0001242493269828122,County
,0.001984126984126984,Missing or Undisclosed,,Franklin ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0016051364365971107,County
,0.0004348456298014205,Missing or Undisclosed,,Gaston ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0005076142131979696,Missing or Undisclosed,,Gates ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0005076142131979696,Missing or Undisclosed,,Gates ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0015220700152207003,County
,0.0002518574486840448,Missing or Undisclosed,,Granville ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0005037148973680896,Missing or Undisclosed,,Granville ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0004815795810257645,County
,0.0022667170381564035,Missing or Undisclosed,,Granville ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.001926318324103058,County
,0.010326155396045839,Missing or Undisclosed,,Granville ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.015651336383337346,County
,0.0022779043280182236,Missing or Undisclosed,,Greene ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.018602885345482156,Missing or Undisclosed,,Greene ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00017487952743665475,Missing or Undisclosed,,Guilford ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,7.487551944891618e-05,County
,0.000466345406497746,Missing or Undisclosed,,Guilford ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00022462655834674852,County
,0.0018848126845950569,Missing or Undisclosed,,Guilford ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0022837033431919434,County
,0.0006382639221318015,Missing or Undisclosed,,Halifax ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00015956598053295037,Missing or Undisclosed,,Halifax ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0005053057099545224,County
,0.006861337162916866,Missing or Undisclosed,,Halifax ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0020212228398180897,County
,0.007818733046114568,Missing or Undisclosed,,Halifax ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0055583628094997475,County
,8.763473841030585e-05,Missing or Undisclosed,,Harnett ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0010516168609236703,Missing or Undisclosed,,Harnett ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0007350238882763689,County
,0.007010779072824468,Missing or Undisclosed,,Harnett ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.012127894156560088,County
,0.00035431675918270935,Missing or Undisclosed,,Haywood ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.004369906696586749,Missing or Undisclosed,,Haywood ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0002472799208704253,County
,0.004488012282980985,Missing or Undisclosed,,Haywood ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.006429277942631059,County
,0.00042872454448017146,Missing or Undisclosed,,Henderson ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00013609145345672293,County
,0.0015719899964272955,Missing or Undisclosed,,Henderson ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0024496461622210124,County
,0.00030129557095510696,Missing or Undisclosed,,Hertford ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0015064778547755348,Missing or Undisclosed,,Hertford ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0015064778547755348,Missing or Undisclosed,,Hertford ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0010695187165775401,County
,0.002206896551724138,Missing or Undisclosed,,Hoke ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0030344827586206895,Missing or Undisclosed,,Hoke ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.000446977315901218,Missing or Undisclosed,,Iredell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00011708230886313078,County
,0.000446977315901218,Missing or Undisclosed,,Iredell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00023416461772626156,County
,0.0005028494803888703,Missing or Undisclosed,,Iredell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00023416461772626156,County
,0.0030729690468208736,Missing or Undisclosed,,Iredell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.004800374663388362,County
,0.0010695187165775401,Missing or Undisclosed,,Jackson ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00024402147388970227,Missing or Undisclosed,,Johnston ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00024134186074574636,County
,0.0022938018545632013,Missing or Undisclosed,,Johnston ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00024134186074574636,County
,0.012640312347486578,Missing or Undisclosed,,Johnston ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.007481597683118136,County
,0.0007836990595611286,Missing or Undisclosed,,Jones ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0002966918854769322,Missing or Undisclosed,,Lee ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0005933837709538644,Missing or Undisclosed,,Lee ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0002666666666666667,County
,0.0022251891410769915,Missing or Undisclosed,,Lee ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0029333333333333334,County
,0.0025218810265539237,Missing or Undisclosed,,Lee ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0037333333333333333,County
,0.0031220306773449167,Missing or Undisclosed,,Lenoir ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.005052099778970635,County
,0.004615175783901181,Missing or Undisclosed,,Lenoir ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.005683612251341964,County
,0.00012172854534388313,Missing or Undisclosed,,Lincoln ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00194765672550213,Missing or Undisclosed,,Lincoln ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0025673940949935818,County
,0.00023940627244433804,Missing or Undisclosed,,Macon ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0019152501795547043,Missing or Undisclosed,,Macon ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0023148148148148147,County
,0.0003225806451612903,Missing or Undisclosed,,Madison ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0006451612903225806,Missing or Undisclosed,,Madison ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0025806451612903226,Missing or Undisclosed,,Madison ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.002912621359223301,County
,0.0006199628022318661,Missing or Undisclosed,,Martin ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0009299442033477991,Missing or Undisclosed,,Martin ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0012399256044637321,Missing or Undisclosed,,Martin ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00047162395849709165,Missing or Undisclosed,,Mcdowell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0007860399308284861,Missing or Undisclosed,,Mcdowell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0018864958339883666,Missing or Undisclosed,,Mcdowell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.06901430592674107,Missing or Undisclosed,,Mcdowell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.20423280423280424,County
,0.0006579460930268865,Missing or Undisclosed,,Mecklenburg ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,2.2611133722244833e-05,County
,0.001092859612146354,Missing or Undisclosed,,Mecklenburg ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,4.5222267444489665e-05,County
,0.002754452287756627,Missing or Undisclosed,,Mecklenburg ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00038438927327816215,County
,0.006612915816354979,Missing or Undisclosed,,Mecklenburg ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.007755618866729977,County
,0.0018598088886038608,Missing or Undisclosed,,Missing ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0006665679158643163,County
,0.009363175784005645,Missing or Undisclosed,,Missing ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00651755295511776,County
,0.009555569806964663,Missing or Undisclosed,,Missing ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.02110798400237002,County
,0.0006269592476489029,Missing or Undisclosed,,Mitchell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.003761755485893417,Missing or Undisclosed,,Mitchell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0009646302250803858,Missing or Undisclosed,,Montgomery ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0026595744680851063,County
,0.00012436264146250468,Missing or Undisclosed,,Moore ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0008705384902375326,Missing or Undisclosed,,Moore ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0015675871216688773,County
,0.000589159465828751,Missing or Undisclosed,,Nash ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0006873527101335428,Missing or Undisclosed,,Nash ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0004917629702483403,County
,0.0004316591126321956,Missing or Undisclosed,,New Hanover ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0001626104395902217,County
,0.0008324854315049486,Missing or Undisclosed,,New Hanover ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0001626104395902217,County
,0.0003746721618583739,Missing or Undisclosed,,Northampton ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0026227051330086175,Missing or Undisclosed,,Northampton ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,7.643506840938624e-05,Missing or Undisclosed,,Onslow ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00015287013681877248,Missing or Undisclosed,,Onslow ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00030574027363754495,Missing or Undisclosed,,Onslow ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0014522662997783382,Missing or Undisclosed,,Onslow ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0027746042108699196,County
,7.938082952966859e-05,Missing or Undisclosed,,Orange ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.0004365945624131772,Missing or Undisclosed,,Orange ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0002162785667940307,County
,0.0006350466362373487,Missing or Undisclosed,,Orange ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0002162785667940307,County
,0.0035721373288350863,Missing or Undisclosed,,Orange ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.004902314180664696,County
,0.00117096018735363,Missing or Undisclosed,,Pamlico ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
