.id,facility_type,facility_county,facility_name,staff_cases,staff_deaths,resident_cases,resident_deaths,total_cases,total_deaths,daily_cases,daily_deaths
2020-09-20,Nursing Home,Franklin,Franklin Oaks Nursing and Rehabilitation Center,2,0,0,0,2,0,0,0
2020-09-20,Nursing Home,Gaston,Accordius Health - Gastonia,2,0,0,0,2,0,0,0
2020-09-20,Nursing Home,Gaston,Belaire Healthcare Center,24,0,36,8,60,8,0,0
2020-09-20,Nursing Home,Gaston,Peak Resources - Gastonia,3,0,0,0,3,0,0,0
2020-09-20,Nursing Home,Graham,Graham Healthcare and Rehabilitation Center,14,0,37,0,51,0,0,0
2020-09-20,Nursing Home,Granville,Brantwood Nursing and Retirement Center,6,0,1,0,7,0,0,0
2020-09-20,Nursing Home,Granville,Universal Health Care/Oxford,44,0,96,20,140,20,0,0
2020-09-20,Nursing Home,Greene,Greendale Forest Nursing and Rehabilitation,1,0,2,0,3,0,0,0
2020-09-20,Nursing Home,Guilford,Clapps Nursing Center,2,0,1,0,3,0,0,0
2020-09-20,Nursing Home,Guilford,Maple Grove Health and Rehabilitation Center,29,0,97,22,126,22,0,0
2020-09-20,Nursing Home,Guilford,Maryfield Nursing Home,3,0,0,0,3,0,0,0
2020-09-20,Nursing Home,Guilford,River Landing Assisted Living,2,0,0,0,2,0,0,0
2020-09-20,Nursing Home,Guilford,Westchester Manor,4,0,0,0,4,0,0,0
2020-09-20,Nursing Home,Halifax,Accordius Health at Scotland Manor,1,0,2,0,3,0,0,0
2020-09-20,Nursing Home,Halifax,Bryan Health and Rehab,2,0,1,0,3,0,0,0
2020-09-20,Nursing Home,Halifax,Signature Healthcare of Roanoke Rapids,13,0,31,8,44,8,0,0
2020-09-20,Nursing Home,Harnett,Cornerstone Nursing and Rehabilitation Center,7,0,1,0,8,0,0,0
2020-09-20,Nursing Home,Harnett,Emerald Health and Rehab Center,8,0,1,0,9,0,0,0
2020-09-20,Nursing Home,Harnett,Harnett Woods Nursing and Rehabilitation Center,7,0,12,1,19,1,0,0
2020-09-20,Nursing Home,Harnett,Universal HealthCare,2,0,10,1,12,1,0,0
2020-09-20,Nursing Home,Haywood,Maggie Valley Nursing and Rehab,0,0,2,0,2,0,0,0
2020-09-20,Nursing Home,Haywood,Silver Bluff Village,55,0,97,27,152,27,0,0
2020-09-20,Nursing Home,Henderson,Blue Ridge Health and Rehabilitation Center,7,0,18,3,25,3,0,0
2020-09-20,Nursing Home,Henderson,Hendersonville Health and Rehabilitation,50,0,70,4,120,4,0,0
2020-09-20,Nursing Home,Henderson,Universal Healthcare of Fletcher,2,0,0,0,2,0,0,0
2020-09-20,Nursing Home,Hertford,Accordius at Creekside,16,0,55,9,71,9,0,0
2020-09-20,Nursing Home,Hoke,Autumn Care of Raeford,6,0,1,0,7,0,0,0
2020-09-20,Nursing Home,Hyde,Cross Creek Healthcare,11,0,21,3,32,3,0,0
2020-09-20,Nursing Home,Iredell,Accordius Health at Statesville,3,0,1,0,4,0,0,0
2020-09-20,Nursing Home,Iredell,Autumn Care of Statesville,2,0,0,0,2,0,0,0
2020-09-20,Nursing Home,Iredell,Maple Leaf Health Care,38,0,77,9,115,9,0,0
2020-09-20,Nursing Home,Johnston,Smithfield Manor Nursing and Rehab,8,0,3,0,11,0,0,0
2020-09-20,Nursing Home,Johnston,Springbrook Rehabilitation and Nursing Center,11,0,7,0,18,0,0,0
2020-09-20,Nursing Home,Jones,Brook Stone Living Center,15,0,56,11,71,11,0,0
2020-09-20,Nursing Home,Lee,Sanford Health and Rehabilitation Co,3,0,0,0,3,0,0,0
2020-09-20,Nursing Home,Lenoir,Harmony Hall Nursing and Rehabilitation Center,1,0,2,0,3,0,0,0
2020-09-20,Nursing Home,Lenoir,Signature Healthcare Kinston,2,0,2,0,4,0,0,0
2020-09-20,Nursing Home,Lincoln,Lincolnton Rehabilitation Center,10,0,3,0,13,0,0,0
2020-09-20,Nursing Home,Martin,Roanoke River Nursing and Rehabilitation Center,20,0,24,0,44,0,0,0
2020-09-20,Nursing Home,McDowell,Deer Park Health and Rehab,24,0,47,14,71,14,0,0
2020-09-20,Nursing Home,Mecklenburg,Accordius Health at Midwood,14,0,15,1,29,1,0,0
2020-09-20,Nursing Home,Mecklenburg,Brookdale Carriage Club Providence,2,0,0,0,2,0,0,0
2020-09-20,Nursing Home,Mecklenburg,Citadel at Myers Park,6,0,11,1,17,1,0,0
2020-09-20,Nursing Home,Mecklenburg,Clear Creek Nursing & Rehabilitation Center,8,0,1,0,9,0,0,0
2020-09-20,Nursing Home,Mecklenburg,Huntersville Oaks,13,0,7,0,20,0,0,0
2020-09-20,Nursing Home,Mecklenburg,Mecklenburg Health & Rehabilitation Center,29,0,86,14,115,14,0,0
2020-09-20,Nursing Home,Mecklenburg,Olde Knox Commons at The Villages of,1,0,1,0,2,0,0,0
2020-09-20,Nursing Home,Mecklenburg,Pavilion Health Care at Brightmore,5,0,0,0,5,0,0,0
2020-09-20,Nursing Home,Mecklenburg,Pelican Health Randolph,21,0,56,13,77,13,0,0
2020-09-20,Nursing Home,Mecklenburg,Pelican Health at Charlotte,12,0,40,3,52,3,0,0
2020-09-20,Nursing Home,Mecklenburg,Pineville Rehab and Living Center,1,0,1,0,2,0,0,0
2020-09-20,Nursing Home,Mecklenburg,Sardis Oaks,1,0,4,0,5,0,0,0
2020-09-20,Nursing Home,Mecklenburg,Sharon Towers,12,1,17,4,29,5,0,0
2020-09-20,Nursing Home,Mecklenburg,Southminster,25,0,13,7,38,7,0,0
2020-09-20,Nursing Home,Orange,Carol Woods,16,0,4,1,20,1,0,0
2020-09-20,Nursing Home,Orange,Parkview Health and Rehabilitation Center,3,0,2,0,5,0,0,0
2020-09-20,Nursing Home,Orange,Peak Resources - Brookshire,2,0,0,0,2,0,0,0
2020-09-20,Nursing Home,Orange,Signature Healthcare,1,0,1,0,2,0,0,0
2020-09-20,Nursing Home,Pasquotank,Elizabeth City Health and Rehabilitation,1,0,1,0,2,0,0,0
2020-09-20,Nursing Home,Pender,Woodbury Wellness Center,4,0,4,0,8,0,0,0
2020-09-20,Nursing Home,Perquimans,Brian Center Health and Rehabilitation/Hertford,2,0,0,0,2,0,0,0
2020-09-20,Nursing Home,Person,Person Memorial Hospital Extended Care Unit,5,0,9,3,14,3,0,0
2020-09-20,Nursing Home,Pitt,Ayden Court Nursing and Rehabilitation Center,2,0,0,0,2,0,0,0
2020-09-20,Nursing Home,Pitt,PruittHealth Farmville,5,0,16,0,21,0,0,0
2020-09-20,Nursing Home,Pitt,Universal Health Care/Greenville,11,0,6,0,17,0,0,0
2020-09-20,Nursing Home,Polk,Autumn Care of Saluda,5,0,12,0,17,0,0,0
2020-09-20,Nursing Home,Randolph,Alpine Health and Rehabilitation of Asheboro,11,0,17,1,28,1,0,0
2020-09-20,Nursing Home,Randolph,Universal Healthcare Ramseur,2,0,0,0,2,0,0,0
2020-09-20,Nursing Home,Richmond,PruittHealth-Rockingham,3,0,0,0,3,0,0,0
2020-09-20,Nursing Home,Robeson,Pembroke Center,10,0,18,0,28,0,0,0
2020-09-20,Nursing Home,Rockingham,Brian Center Health and Rehabilitation/Eden,9,0,26,1,35,1,0,0
2020-09-20,Nursing Home,Rockingham,Jacob's Creek Nursing and Rehab Center,41,0,75,1,116,1,0,0
2020-09-20,Nursing Home,Rockingham,UNC Rockingham Rehabilitation and Health at UNC,2,0,0,0,2,0,0,0
2020-09-20,Nursing Home,Rowan,Accordius Health of Salisbury,6,0,37,7,43,7,0,0
2020-09-20,Nursing Home,Rowan,Autumn Care of Salisbury,17,0,37,5,54,5,0,0
2020-09-20,Nursing Home,Rowan,Big Elm Rehabilitation and Living Center,2,0,0,0,2,0,0,0
2020-09-20,Nursing Home,Rowan,Liberty Commons Nursing and Rehab,8,0,16,5,24,5,0,0
2020-09-20,Nursing Home,Rowan,The Citadel Salisbury,6,0,2,0,8,0,0,0
2020-09-20,Nursing Home,Rowan,Trinity Oaks Health and Rehab,43,0,46,8,89,8,0,0
2020-09-20,Nursing Home,Rutherford,Oak Grove Healthcare Center,3,0,0,0,3,0,0,0
2020-09-20,Nursing Home,Rutherford,Willow Ridge Rehab and Living Center,8,0,18,1,26,1,0,0
2020-09-20,Nursing Home,Scotland,Scotia Village,3,0,2,0,5,0,0,0
2020-09-20,Nursing Home,Scotland,Scottish Pines,13,0,28,3,41,3,0,0
2020-09-20,Nursing Home,Stanly,Bethany Woods Nursing and Rehabilitation Center,17,0,23,0,40,0,0,0
2020-09-20,Nursing Home,Stanly,Forrest Oakes Healthcare Center,13,0,24,7,37,7,0,0
2020-09-20,Nursing Home,Stanly,Stanly Manor,21,0,54,6,75,6,0,0
2020-09-20,Nursing Home,Stanly,Trinity Place,18,0,38,8,56,8,0,0
2020-09-20,Nursing Home,Stokes,LifeBrite Long Term Care affiliated with LifeBrite,2,0,2,0,4,0,0,0
2020-09-20,Nursing Home,Surry,Central Continuing Care,2,0,1,0,3,0,0,0
2020-09-20,Nursing Home,Surry,Pruitt Health-Elkin,20,0,52,10,72,10,0,0
2020-09-20,Nursing Home,Surry,Surry Community Health and Rehab,3,0,11,2,14,2,0,0
2020-09-20,Nursing Home,Swain,Mountainview Manor Nursing,2,0,1,0,3,0,0,0
2020-09-20,Nursing Home,Transylvania,Accordius Health at Brevard,25,0,51,4,76,4,0,0
2020-09-20,Nursing Home,Union,Accordius Health at Monroe,1,0,1,0,2,0,0,0
2020-09-20,Nursing Home,Union,Autumn Care of Marshville,4,0,1,0,5,0,0,0
2020-09-20,Nursing Home,Union,Jesse Helms Nursing Center,1,0,1,0,2,0,0,0
2020-09-20,Nursing Home,Union,Lake Park Nursing and Rehab,6,0,0,0,6,0,0,0
2020-09-20,Nursing Home,Union,Monroe Rehabilitation Center,7,0,3,0,10,0,0,0
2020-09-20,Nursing Home,Union,Pruitt Union Point,3,0,1,0,4,0,0,0
2020-09-20,Nursing Home,Union,White Oak Manor Waxhaw,8,0,0,0,8,0,0,0
2020-09-20,Nursing Home,Vance,Kerr Lake Nursing and Rehabilitation Center,32,0,49,12,81,12,0,0
2020-09-20,Nursing Home,Wake,Capital Nursing and Rehabilitation Center,31,0,63,8,94,8,0,0
2020-09-20,Nursing Home,Wake,Dan E and Mary Louise Stewart Health Center,28,0,27,6,55,6,0,0
2020-09-20,Nursing Home,Wake,Hillside Nursing Center of Wake Forest,10,0,75,19,85,19,0,0
2020-09-20,Nursing Home,Wake,Raleigh Rehabilitation Center,3,0,3,0,6,0,0,0
2020-09-20,Nursing Home,Wake,The Laurels of Forest Glenn,28,0,83,14,111,14,0,0
2020-09-20,Nursing Home,Wake,UNC Rex Rehabilitation and Nursing Care Center of,21,0,28,6,49,6,0,0
2020-09-20,Nursing Home,Wake,Wellington Rehabilitation and Healthcare,41,0,40,14,81,14,0,0
2020-09-20,Nursing Home,Washington,Roanoke Landing Nursing and Rehabilitation,2,0,1,0,3,0,0,0
2020-09-20,Nursing Home,Watauga,Glenbridge Health and Rehab,3,0,22,3,25,3,0,0
2020-09-20,Nursing Home,Wayne,O'Berry Neuro-Medical Treatment Center,38,0,16,0,54,0,0,0
2020-09-20,Nursing Home,Wayne,Willow Creek Nursing and Rehabilitation Center,13,0,33,0,46,0,0,0
2020-09-20,Nursing Home,Wilkes,Westwood Hills Nursing and Rehabilitation Center,46,0,71,12,117,12,0,0
2020-09-20,Nursing Home,Cabarrus,PruittHealth-Town Center,8,0,19,3,27,3,0,0
2020-09-20,Nursing Home,Catawba,Trinity Ridge,18,0,19,6,37,6,0,0
2020-09-20,Nursing Home,Durham,Durham Nursing & Rehabilitation Center,4,0,0,0,4,0,0,0
2020-09-20,Nursing Home,Durham,Pettigrew Rehabilitation Center,3,0,1,0,4,0,0,0
2020-09-20,Nursing Home,Iredell,Accordius Health at Mooresville,1,0,1,0,2,0,0,0
2020-09-20,Nursing Home,Mecklenburg,WillowBrooke Court SC Ctr at Plantation,26,0,54,17,80,17,0,0
2020-09-20,Nursing Home,Wake,Bellarose Nursing and Rehab,3,0,0,0,3,0,0,0
2020-09-20,Nursing Home,Wake,Tower Nursing and Rehabilitation Center,20,0,69,14,89,14,0,0
2020-09-20,Nursing Home,Wake,Universal Health Care/Fuquay-Varina,3,0,9,1,12,1,0,0
2020-09-20,Other,Nash,"McDonald St, Rocky Mount",3,0,8,0,11,0,0,0
2020-09-21,Nursing Home,Buncombe,Stonecreek Health and Rehabilitation,35,0,77,9,112,9,0,0
2020-09-21,Nursing Home,Buncombe,Western NC Baptist Home,4,0,1,0,5,0,0,0
2020-09-21,Nursing Home,Burke,Autumn Care of Drexel,8,0,28,1,36,1,0,0
2020-09-21,Nursing Home,Burke,Carolina Rehab of Burke,21,0,50,11,71,11,0,0
2020-09-21,Nursing Home,Burke,College Pines Health and Rehabilitation,9,0,20,2,29,2,0,0
2020-09-21,Nursing Home,Burke,Grace Heights Health and Rehabilitation,30,0,60,13,90,13,0,0
2020-09-21,Nursing Home,Cabarrus,Brian Center Health & Retirement/Cabarrus,30,0,47,4,77,4,0,0
2020-09-21,Nursing Home,Cabarrus,Five Oaks Manor,2,0,0,0,2,0,0,0
2020-09-21,Nursing Home,Cabarrus,Transitional Housing Services of Kannapolis,12,0,24,0,36,0,0,0
2020-09-21,Nursing Home,Catawba,Brian Center Health & Rehabilitation/Hickory East,7,0,24,9,31,9,0,0
2020-09-21,Nursing Home,Catawba,Conover Nursing and Rehab,1,0,2,0,3,0,0,0
2020-09-21,Nursing Home,Catawba,Trinity Village,10,0,2,0,12,0,0,0
2020-09-21,Nursing Home,Chatham,Carolina Meadows Health Center,21,0,4,1,25,1,0,0
2020-09-21,Nursing Home,Cherokee,Murphy Rehab and Nursing,2,0,2,0,4,0,0,0
2020-09-21,Nursing Home,Cherokee,Valley View Care and Rehabilitation Center,1,0,1,0,2,0,0,0
2020-09-21,Nursing Home,Cleveland,Cleveland Pines,17,0,48,3,65,3,0,0
2020-09-21,Nursing Home,Cleveland,Peak Resources Shelby,5,0,0,0,5,0,0,0
2020-09-21,Nursing Home,Cleveland,White Oak Manor - Shelby,25,0,16,4,41,4,0,0
2020-09-21,Nursing Home,Cleveland,White Oak Manor-Kings Mountain,63,0,110,22,173,22,0,0
2020-09-21,Nursing Home,Columbus,Liberty Commons,6,0,1,0,7,0,0,0
2020-09-21,Nursing Home,Columbus,Shoreland Health and Rehab,1,0,1,0,2,0,0,0
2020-09-21,Nursing Home,Craven,PruittHealth-Trent,16,0,57,8,73,8,0,0
2020-09-21,Nursing Home,Craven,Riverpoint Crest Nursing and Rehabilitation Center,9,0,13,2,22,2,0,0
2020-09-21,Nursing Home,Cumberland,Carolina Rehab Center,2,0,0,0,2,0,0,0
2020-09-21,Nursing Home,Cumberland,Haymount Rehabilitation & Nursing Center Inc,10,0,3,0,13,0,0,0
2020-09-21,Nursing Home,Cumberland,Highland House Rehabilitation and Healthcare,27,0,47,4,74,4,0,0
2020-09-21,Nursing Home,Cumberland,Village Green Health and Rehabilitation,14,0,21,3,35,3,0,0
2020-09-21,Nursing Home,Cumberland,Whispering Pines,2,0,1,0,3,0,0,0
2020-09-21,Nursing Home,Cumberland,Woodlands Nursing and Rehab,11,0,48,1,59,1,0,0
2020-09-21,Nursing Home,Dare,Peak Resources LTCF,2,0,2,0,4,0,0,0
2020-09-21,Nursing Home,Davidson,Abbotts Creek Center,2,0,9,0,11,0,0,0
2020-09-21,Nursing Home,Davidson,Pelican Health,2,0,0,0,2,0,0,0
2020-09-21,Nursing Home,Davidson,Piedmont Crossing,2,0,0,0,2,0,0,0
2020-09-21,Nursing Home,Davidson,Pine Ridge Health and Rehabilitation Center,13,0,40,6,53,6,0,0
2020-09-21,Nursing Home,Davidson,Mount Vista Health Park,3,0,0,0,3,0,0,0
2020-09-21,Nursing Home,Durham,Accordius Health at Rose Manor,5,0,2,0,7,0,0,0
2020-09-21,Nursing Home,Durham,Carver Living Center (Rehabilitation),37,0,84,10,121,10,0,0
2020-09-21,Nursing Home,Durham,Croasdaile Village Pavilion Health Center,14,0,15,3,29,3,0,0
2020-09-21,Nursing Home,Durham,Durham VA Community,10,0,1,0,11,0,0,0
2020-09-21,Nursing Home,Durham,Pruitt Health Durham,11,0,46,1,57,1,0,0
2020-09-21,Nursing Home,Durham,The Forest at Duke,11,0,0,0,11,0,0,0
2020-09-21,Nursing Home,Edgecombe,Edgecombe Health and Rehabilitation,22,0,77,17,99,17,0,0
2020-09-21,Nursing Home,Edgecombe,The Fountains at the Albermarle,14,0,17,3,31,3,0,0
2020-09-21,Nursing Home,Forsyth,Accordius Health of Clemmons,6,0,33,4,39,4,0,0
2020-09-21,Nursing Home,Forsyth,Brookridge Retirement Community,2,0,1,0,3,0,0,0
2020-09-21,Nursing Home,Forsyth,Oak Forest Health and Rehabilitation,30,0,47,1,77,1,0,0
2020-09-21,Nursing Home,Forsyth,Piney Grove Nursing and Rehabilitation Center,4,0,1,0,5,0,0,0
2020-09-21,Nursing Home,Forsyth,Silas Creek Rehabilitation Center,7,0,2,0,9,0,0,0
2020-09-21,Nursing Home,Forsyth,Trinity Glen,23,0,31,5,54,5,0,0
2020-09-21,Nursing Home,Franklin,Franklin Oaks Nursing and Rehabilitation Center,2,0,0,0,2,0,0,0
2020-09-21,Nursing Home,Gaston,Accordius Health - Gastonia,2,0,0,0,2,0,0,0
2020-09-21,Nursing Home,Gaston,Belaire Healthcare Center,24,0,36,8,60,8,0,0
2020-09-21,Nursing Home,Gaston,Peak Resources - Gastonia,3,0,0,0,3,0,0,0
2020-09-21,Nursing Home,Graham,Graham Healthcare and Rehabilitation Center,14,0,37,0,51,0,0,0
2020-09-21,Nursing Home,Granville,Brantwood Nursing and Retirement Center,6,0,1,0,7,0,0,0
2020-09-21,Nursing Home,Granville,Universal Health Care/Oxford,44,0,96,20,140,20,0,0
2020-09-21,Nursing Home,Greene,Greendale Forest Nursing and Rehabilitation,1,0,2,0,3,0,0,0
2020-09-21,Nursing Home,Guilford,Clapps Nursing Center,2,0,1,0,3,0,0,0
2020-09-21,Nursing Home,Guilford,Maple Grove Health and Rehabilitation Center,29,0,97,22,126,22,0,0
2020-09-21,Nursing Home,Guilford,Maryfield Nursing Home,3,0,0,0,3,0,0,0
2020-09-21,Nursing Home,Guilford,River Landing Assisted Living,2,0,0,0,2,0,0,0
2020-09-21,Nursing Home,Guilford,Westchester Manor,4,0,0,0,4,0,0,0
2020-09-21,Nursing Home,Halifax,Accordius Health at Scotland Manor,1,0,2,0,3,0,0,0
2020-09-21,Nursing Home,Halifax,Bryan Health and Rehab,2,0,1,0,3,0,0,0
2020-09-21,Nursing Home,Halifax,Signature Healthcare of Roanoke Rapids,13,0,31,8,44,8,0,0
2020-09-21,Nursing Home,Harnett,Cornerstone Nursing and Rehabilitation Center,7,0,1,0,8,0,0,0
2020-09-21,Nursing Home,Harnett,Emerald Health and Rehab Center,8,0,1,0,9,0,0,0
2020-09-21,Nursing Home,Harnett,Harnett Woods Nursing and Rehabilitation Center,7,0,12,1,19,1,0,0
2020-09-21,Nursing Home,Harnett,Universal HealthCare,2,0,10,1,12,1,0,0
2020-09-21,Nursing Home,Haywood,Maggie Valley Nursing and Rehab,0,0,2,0,2,0,0,0
2020-09-21,Nursing Home,Haywood,Silver Bluff Village,55,0,97,27,152,27,0,0
2020-09-21,Nursing Home,Henderson,Blue Ridge Health and Rehabilitation Center,7,0,18,3,25,3,0,0
2020-09-21,Nursing Home,Henderson,Hendersonville Health and Rehabilitation,50,0,70,4,120,4,0,0
2020-09-21,Nursing Home,Henderson,Universal Healthcare of Fletcher,2,0,0,0,2,0,0,0
2020-09-21,Nursing Home,Hertford,Accordius at Creekside,16,0,55,9,71,9,0,0
2020-09-21,Nursing Home,Hoke,Autumn Care of Raeford,6,0,1,0,7,0,0,0
2020-09-21,Nursing Home,Hyde,Cross Creek Healthcare,11,0,21,3,32,3,0,0
2020-09-21,Nursing Home,Iredell,Accordius Health at Statesville,3,0,1,0,4,0,0,0
2020-09-21,Nursing Home,Iredell,Autumn Care of Statesville,2,0,0,0,2,0,0,0
2020-09-21,Nursing Home,Iredell,Maple Leaf Health Care,38,0,77,9,115,9,0,0
2020-09-21,Nursing Home,Johnston,Smithfield Manor Nursing and Rehab,8,0,3,0,11,0,0,0
2020-09-21,Nursing Home,Johnston,Springbrook Rehabilitation and Nursing Center,11,0,7,0,18,0,0,0
2020-09-21,Nursing Home,Jones,Brook Stone Living Center,15,0,56,11,71,11,0,0
2020-09-21,Nursing Home,Lee,Sanford Health and Rehabilitation Co,3,0,0,0,3,0,0,0
2020-09-21,Nursing Home,Lenoir,Harmony Hall Nursing and Rehabilitation Center,1,0,2,0,3,0,0,0
2020-09-21,Nursing Home,Lenoir,Signature Healthcare Kinston,2,0,2,0,4,0,0,0
2020-09-21,Nursing Home,Lincoln,Lincolnton Rehabilitation Center,10,0,3,0,13,0,0,0
2020-09-21,Nursing Home,Martin,Roanoke River Nursing and Rehabilitation Center,20,0,24,0,44,0,0,0
2020-09-21,Nursing Home,McDowell,Deer Park Health and Rehab,24,0,47,14,71,14,0,0
2020-09-21,Nursing Home,Mecklenburg,Accordius Health at Midwood,14,0,15,1,29,1,0,0
2020-09-21,Nursing Home,Mecklenburg,Brookdale Carriage Club Providence,2,0,0,0,2,0,0,0
2020-09-21,Nursing Home,Mecklenburg,Citadel at Myers Park,6,0,11,1,17,1,0,0
2020-09-21,Nursing Home,Mecklenburg,Clear Creek Nursing & Rehabilitation Center,8,0,1,0,9,0,0,0
2020-09-21,Nursing Home,Mecklenburg,Huntersville Oaks,13,0,7,0,20,0,0,0
2020-09-21,Nursing Home,Mecklenburg,Mecklenburg Health & Rehabilitation Center,29,0,86,14,115,14,0,0
2020-09-21,Nursing Home,Mecklenburg,Olde Knox Commons at The Villages of,1,0,1,0,2,0,0,0
2020-09-21,Nursing Home,Mecklenburg,Pavilion Health Care at Brightmore,5,0,0,0,5,0,0,0
2020-09-21,Nursing Home,Mecklenburg,Pelican Health Randolph,21,0,56,13,77,13,0,0
2020-09-21,Nursing Home,Mecklenburg,Pelican Health at Charlotte,12,0,40,3,52,3,0,0
2020-09-21,Nursing Home,Mecklenburg,Pineville Rehab and Living Center,1,0,1,0,2,0,0,0
2020-09-21,Nursing Home,Mecklenburg,Sardis Oaks,1,0,4,0,5,0,0,0
2020-09-21,Nursing Home,Mecklenburg,Sharon Towers,12,1,17,4,29,5,0,0
2020-09-21,Nursing Home,Mecklenburg,Southminster,25,0,13,7,38,7,0,0
2020-09-21,Nursing Home,Orange,Carol Woods,16,0,4,1,20,1,0,0
2020-09-21,Nursing Home,Orange,Parkview Health and Rehabilitation Center,3,0,2,0,5,0,0,0
2020-09-21,Nursing Home,Orange,Peak Resources - Brookshire,2,0,0,0,2,0,0,0
2020-09-21,Nursing Home,Orange,Signature Healthcare,1,0,1,0,2,0,0,0
2020-09-21,Nursing Home,Pasquotank,Elizabeth City Health and Rehabilitation,1,0,1,0,2,0,0,0
2020-09-21,Nursing Home,Pender,Woodbury Wellness Center,4,0,4,0,8,0,0,0
2020-09-21,Nursing Home,Perquimans,Brian Center Health and Rehabilitation/Hertford,2,0,0,0,2,0,0,0
2020-09-21,Nursing Home,Person,Person Memorial Hospital Extended Care Unit,5,0,9,3,14,3,0,0
2020-09-21,Nursing Home,Pitt,Ayden Court Nursing and Rehabilitation Center,2,0,0,0,2,0,0,0
2020-09-21,Nursing Home,Pitt,PruittHealth Farmville,5,0,16,0,21,0,0,0
2020-09-21,Nursing Home,Pitt,Universal Health Care/Greenville,11,0,6,0,17,0,0,0
2020-09-21,Nursing Home,Polk,Autumn Care of Saluda,5,0,12,0,17,0,0,0
2020-09-21,Nursing Home,Randolph,Alpine Health and Rehabilitation of Asheboro,11,0,17,1,28,1,0,0
2020-09-21,Nursing Home,Randolph,Universal Healthcare Ramseur,2,0,0,0,2,0,0,0
2020-09-21,Nursing Home,Richmond,PruittHealth-Rockingham,3,0,0,0,3,0,0,0
2020-09-21,Nursing Home,Robeson,Pembroke Center,10,0,18,0,28,0,0,0
2020-09-21,Nursing Home,Rockingham,Brian Center Health and Rehabilitation/Eden,9,0,26,1,35,1,0,0
2020-09-21,Nursing Home,Rockingham,Jacob's Creek Nursing and Rehab Center,41,0,75,1,116,1,0,0
2020-09-21,Nursing Home,Rockingham,UNC Rockingham Rehabilitation and Health at UNC,2,0,0,0,2,0,0,0
2020-09-21,Nursing Home,Rowan,Accordius Health of Salisbury,6,0,37,7,43,7,0,0
2020-09-21,Nursing Home,Rowan,Autumn Care of Salisbury,17,0,37,5,54,5,0,0
2020-09-21,Nursing Home,Rowan,Big Elm Rehabilitation and Living Center,2,0,0,0,2,0,0,0
2020-09-21,Nursing Home,Rowan,Liberty Commons Nursing and Rehab,8,0,16,5,24,5,0,0
2020-09-21,Nursing Home,Rowan,The Citadel Salisbury,6,0,2,0,8,0,0,0
2020-09-21,Nursing Home,Rowan,Trinity Oaks Health and Rehab,43,0,46,8,89,8,0,0
2020-09-21,Nursing Home,Rutherford,Oak Grove Healthcare Center,3,0,0,0,3,0,0,0
2020-09-21,Nursing Home,Rutherford,Willow Ridge Rehab and Living Center,8,0,18,1,26,1,0,0
2020-09-21,Nursing Home,Scotland,Scotia Village,3,0,2,0,5,0,0,0
2020-09-21,Nursing Home,Scotland,Scottish Pines,13,0,28,3,41,3,0,0
2020-09-21,Nursing Home,Stanly,Bethany Woods Nursing and Rehabilitation Center,17,0,23,0,40,0,0,0
2020-09-21,Nursing Home,Stanly,Forrest Oakes Healthcare Center,13,0,24,7,37,7,0,0
2020-09-21,Nursing Home,Stanly,Stanly Manor,21,0,54,6,75,6,0,0
2020-09-21,Nursing Home,Stanly,Trinity Place,18,0,38,8,56,8,0,0
2020-09-21,Nursing Home,Stokes,LifeBrite Long Term Care affiliated with LifeBrite,2,0,2,0,4,0,0,0
2020-09-21,Nursing Home,Surry,Central Continuing Care,2,0,1,0,3,0,0,0
2020-09-21,Nursing Home,Surry,Pruitt Health-Elkin,20,0,52,10,72,10,0,0
2020-09-21,Nursing Home,Surry,Surry Community Health and Rehab,3,0,11,2,14,2,0,0
2020-09-21,Nursing Home,Swain,Mountainview Manor Nursing,2,0,1,0,3,0,0,0
2020-09-21,Nursing Home,Transylvania,Accordius Health at Brevard,25,0,51,4,76,4,0,0
2020-09-21,Nursing Home,Union,Accordius Health at Monroe,1,0,1,0,2,0,0,0
2020-09-21,Nursing Home,Union,Autumn Care of Marshville,4,0,1,0,5,0,0,0
2020-09-21,Nursing Home,Union,Jesse Helms Nursing Center,1,0,1,0,2,0,0,0
2020-09-21,Nursing Home,Union,Lake Park Nursing and Rehab,6,0,0,0,6,0,0,0
2020-09-21,Nursing Home,Union,Monroe Rehabilitation Center,7,0,3,0,10,0,0,0
2020-09-21,Nursing Home,Union,Pruitt Union Point,3,0,1,0,4,0,0,0
2020-09-21,Nursing Home,Union,White Oak Manor Waxhaw,8,0,0,0,8,0,0,0
2020-09-21,Nursing Home,Vance,Kerr Lake Nursing and Rehabilitation Center,32,0,49,12,81,12,0,0
2020-09-21,Nursing Home,Wake,Capital Nursing and Rehabilitation Center,31,0,63,8,94,8,0,0
2020-09-21,Nursing Home,Wake,Dan E and Mary Louise Stewart Health Center,28,0,27,6,55,6,0,0
2020-09-21,Nursing Home,Wake,Hillside Nursing Center of Wake Forest,10,0,75,19,85,19,0,0
